city;city_ibge_code;confirmed;confirmed_per_100k_inhabitants;date;death_rate;deaths;estimated_population_2019;is_last;order_for_place;place_type;state
Barra do Turvo;3505401;1;13,05653;2020-04-13;;0;7659,0;True;5;city;SP
Barretos;3505500;5;4,09507;2020-04-13;;0;122098,0;True;7;city;SP
Barueri;3505708;49;17,87134;2020-04-13;0,0408;2;274182,0;True;21;city;SP
Batatais;3505906;1;1,5998;2020-04-13;;0;62508,0;True;6;city;SP
Bauru;3506003;10;2,6538;2020-04-13;0,1;1;376818,0;True;14;city;SP
Bebedouro;3506102;1;1,29039;2020-04-13;;0;77496,0;True;7;city;SP
Birigui;3506508;2;1,61763;2020-04-13;;0;123638,0;True;8;city;SP
Boituva;3507001;4;6,5577;2020-04-13;;0;60997,0;True;8;city;SP
Botucatu;3507506;16;10,92173;2020-04-13;0,0625;1;146497,0;True;10;city;SP
Bragança Paulista;3507605;28;16,60066;2020-04-13;0,1786;5;168668,0;True;7;city;SP
Brodowski;3507803;2;8,01957;2020-04-13;;0;24939,0;True;15;city;SP
Caçapava;3508504;4;4,24345;2020-04-13;;0;94263,0;True;6;city;SP
Cachoeira Paulista;3508603;1;3,00057;2020-04-13;;0;33327,0;True;14;city;SP
Caiabu;3508900;1;23,86065;2020-04-13;1,0;1;4191,0;True;3;city;SP
Caieiras;3509007;35;34,49295;2020-04-13;0,1143;4;101470,0;True;18;city;SP
Cajamar;3509205;5;6,51033;2020-04-13;0,2;1;76801,0;True;15;city;SP
Campinas;3509502;107;8,8865;2020-04-13;0,0467;5;1204073,0;True;21;city;SP
Campos do Jordão;3509700;1;1,91983;2020-04-13;;0;52088,0;True;1;city;SP
Caraguatatuba;3510500;2;1,64566;2020-04-13;0,5;1;121532,0;True;8;city;SP
Carapicuíba;3510609;33;8,23092;2020-04-13;0,0606;2;400927,0;True;23;city;SP
Catanduva;3511102;6;4,9236;2020-04-13;0,3333;2;121862,0;True;7;city;SP
Cedral;3511300;1;10,82603;2020-04-13;;0;9237,0;True;10;city;SP
Cotia;3513009;62;24,87862;2020-04-13;0,0645;4;249210,0;True;21;city;SP
Cravinhos;3513108;2;5,66701;2020-04-13;0,5;1;35292,0;True;11;city;SP
Cubatão;3513504;2;1,53016;2020-04-13;;0;130705,0;True;4;city;SP
Diadema;3513801;66;15,5703;2020-04-13;0,0152;1;423884,0;True;16;city;SP
Dracena;3514403;1;2,13707;2020-04-13;1,0;1;46793,0;True;12;city;SP
